fips2010,State,County,cbsasub,areaname,lim50_19p1,lim50_19p2,lim50_19p3,lim50_19p4,lim50_19p5,lim50_19p6,lim50_19p7,lim50_19p8,lim120_19p1,lim120_19p2,lim120_19p3,lim120_19p4,lim120_19p5,lim120_19p6,lim120_19p7,lim120_19p8,fips2000,name
2612799999,26,127,NCNTY26127N26127,"Oceana County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2612799999,Oceana County
2612999999,26,129,NCNTY26129N26129,"Ogemaw County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2612999999,Ogemaw County
2613199999,26,131,NCNTY26131N26131,"Ontonagon County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2613199999,Ontonagon County
2613399999,26,133,NCNTY26133N26133,"Osceola County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2613399999,Osceola County
2613599999,26,135,NCNTY26135N26135,"Oscoda County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2613599999,Oscoda County
2613799999,26,137,NCNTY26137N26137,"Otsego County, MI",21600,24650,27750,30800,33300,35750,38200,40700,51750,59150,66550,73900,79850,85750,91650,97550,2613799999,Otsego County
2613999999,26,139,METRO24340M26100,"Holland-Grand Haven, MI HUD Metro FMR Area",29400,33600,37800,42000,45400,48750,52100,55450,70550,80650,90700,100800,108850,116950,125000,133050,2613999999,Ottawa County
2614199999,26,141,NCNTY26141N26141,"Presque Isle County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2614199999,Presque Isle County
2614399999,26,143,NCNTY26143N26143,"Roscommon County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2614399999,Roscommon County
2614599999,26,145,METRO40980M40980,"Saginaw, MI MSA",22300,25450,28650,31800,34350,36900,39450,42000,53400,61050,68700,76300,82450,88550,94650,100750,2614599999,Saginaw County
2614799999,26,147,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",26750,30550,34350,38150,41250,44300,47350,50400,64100,73250,82400,91550,98900,106200,113550,120850,2614799999,St. Clair County
2614999999,26,149,NCNTY26149N26149,"St. Joseph County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2614999999,St. Joseph County
2615199999,26,151,NCNTY26151N26151,"Sanilac County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2615199999,Sanilac County
2615399999,26,153,NCNTY26153N26153,"Schoolcraft County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2615399999,Schoolcraft County
2615599999,26,155,NCNTY26155N26155,"Shiawassee County, MI",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2615599999,Shiawassee County
2615799999,26,157,NCNTY26157N26157,"Tuscola County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2615799999,Tuscola County
2615999999,26,159,METRO28020M28020,"Kalamazoo-Portage, MI MSA",25900,29600,33300,36950,39950,42900,45850,48800,62100,70950,79800,88700,95750,102850,109950,117050,2615999999,Van Buren County
2616199999,26,161,METRO11460M11460,"Ann Arbor, MI MSA",35450,40500,45550,50600,54650,58700,62750,66800,85000,97150,109300,121450,131150,140850,150600,160300,2616199999,Washtenaw County
2616399999,26,163,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",26750,30550,34350,38150,41250,44300,47350,50400,64100,73250,82400,91550,98900,106200,113550,120850,2616399999,Wayne County
2616599999,26,165,NCNTY26165N26165,"Wexford County, MI",21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,2616599999,Wexford County
2700199999,27,1,NCNTY27001N27001,"Aitkin County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2700199999,Aitkin County
2700399999,27,3,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2700399999,Anoka County
2700599999,27,5,NCNTY27005N27005,"Becker County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2700599999,Becker County
2700799999,27,7,NCNTY27007N27007,"Beltrami County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2700799999,Beltrami County
2700999999,27,9,METRO41060M41060,"St. Cloud, MN MSA",26750,30550,34350,38150,41250,44300,47350,50400,64100,73250,82400,91550,98900,106200,113550,120850,2700999999,Benton County
2701199999,27,11,NCNTY27011N27011,"Big Stone County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2701199999,Big Stone County
2701399999,27,13,METRO31860M31860,"Mankato-North Mankato, MN MSA",27500,31400,35350,39250,42400,45550,48700,51850,65950,75350,84800,94200,101750,109250,116800,124350,2701399999,Blue Earth County
2701599999,27,15,NCNTY27015N27015,"Brown County, MN",26200,29950,33700,37400,40400,43400,46400,49400,62850,71800,80800,89750,96950,104100,111300,118500,2701599999,Brown County
2701799999,27,17,METRO20260M20260,"Duluth, MN-WI MSA",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2701799999,Carlton County
2701999999,27,19,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2701999999,Carver County
2702199999,27,21,NCNTY27021N27021,"Cass County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2702199999,Cass County
2702399999,27,23,NCNTY27023N27023,"Chippewa County, MN",25750,29400,33100,36750,39700,42650,45600,48550,61750,70550,79400,88200,95250,102300,109350,116400,2702399999,Chippewa County
2702599999,27,25,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2702599999,Chisago County
2702799999,27,27,METRO22020M22020,"Fargo, ND-MN MSA",29450,33650,37850,42050,45450,48800,52150,55550,70650,80750,90850,100900,109000,117050,125150,133200,2702799999,Clay County
2702999999,27,29,NCNTY27029N27029,"Clearwater County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2702999999,Clearwater County
2703199999,27,31,NCNTY27031N27031,"Cook County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2703199999,Cook County
2703399999,27,33,NCNTY27033N27033,"Cottonwood County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2703399999,Cottonwood County
2703599999,27,35,NCNTY27035N27035,"Crow Wing County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2703599999,Crow Wing County
2703799999,27,37,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2703799999,Dakota County
2703999999,27,39,METRO40340M40340,"Rochester, MN HUD Metro FMR Area",32850,37550,42250,46900,50700,54450,58200,61950,78800,90050,101300,112550,121550,130550,139550,148600,2703999999,Dodge County
2704199999,27,41,NCNTY27041N27041,"Douglas County, MN",26750,30550,34350,38150,41250,44300,47350,50400,64100,73250,82400,91550,98900,106200,113550,120850,2704199999,Douglas County
2704399999,27,43,NCNTY27043N27043,"Faribault County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2704399999,Faribault County
2704599999,27,45,METRO40340N27045,"Fillmore County, MN HUD Metro FMR Area",25750,29400,33100,36750,39700,42650,45600,48550,61750,70550,79400,88200,95250,102300,109350,116400,2704599999,Fillmore County
2704799999,27,47,NCNTY27047N27047,"Freeborn County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2704799999,Freeborn County
2704999999,27,49,NCNTY27049N27049,"Goodhue County, MN",28750,32850,36950,41050,44350,47650,50950,54200,68950,78800,88650,98500,106400,114300,122150,130050,2704999999,Goodhue County
2705199999,27,51,NCNTY27051N27051,"Grant County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2705199999,Grant County
2705399999,27,53,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2705399999,Hennepin County
2705599999,27,55,METRO29100M29100,"La Crosse-Onalaska, WI-MN MSA",27550,31450,35400,39300,42450,45600,48750,51900,66000,75450,84900,94300,101850,109400,116950,124500,2705599999,Houston County
2705799999,27,57,NCNTY27057N27057,"Hubbard County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2705799999,Hubbard County
2705999999,27,59,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2705999999,Isanti County
2706199999,27,61,NCNTY27061N27061,"Itasca County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2706199999,Itasca County
2706399999,27,63,NCNTY27063N27063,"Jackson County, MN",25900,29600,33300,37000,40000,42950,45900,48850,62150,71050,79900,88800,95900,103000,110100,117200,2706399999,Jackson County
2706599999,27,65,NCNTY27065N27065,"Kanabec County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2706599999,Kanabec County
2706799999,27,67,NCNTY27067N27067,"Kandiyohi County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2706799999,Kandiyohi County
2706999999,27,69,NCNTY27069N27069,"Kittson County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2706999999,Kittson County
2707199999,27,71,NCNTY27071N27071,"Koochiching County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2707199999,Koochiching County
2707399999,27,73,NCNTY27073N27073,"Lac qui Parle County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2707399999,Lac qui Parle County
2707599999,27,75,NCNTY27075N27075,"Lake County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2707599999,Lake County
2707799999,27,77,NCNTY27077N27077,"Lake of the Woods County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2707799999,Lake of the Woods County
2707999999,27,79,METRO33460N27079,"Le Sueur County, MN HUD Metro FMR Area",28250,32300,36350,40350,43600,46850,50050,53300,67800,77450,87150,96850,104600,112350,120100,127850,2707999999,Le Sueur County
2708199999,27,81,NCNTY27081N27081,"Lincoln County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2708199999,Lincoln County
2708399999,27,83,NCNTY27083N27083,"Lyon County, MN",26500,30300,34100,37850,40900,43950,46950,50000,63600,72650,81750,90850,98100,105350,112650,119900,2708399999,Lyon County
2708599999,27,85,NCNTY27085N27085,"McLeod County, MN",26000,29700,33400,37100,40100,43050,46050,49000,62350,71250,80150,89050,96150,103300,110400,117550,2708599999,McLeod County
2708799999,27,87,NCNTY27087N27087,"Mahnomen County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2708799999,Mahnomen County
2708999999,27,89,NCNTY27089N27089,"Marshall County, MN",25550,29200,32850,36450,39400,42300,45200,48150,61250,70000,78750,87500,94500,101500,108500,115450,2708999999,Marshall County
2709199999,27,91,NCNTY27091N27091,"Martin County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2709199999,Martin County
2709399999,27,93,NCNTY27093N27093,"Meeker County, MN",25950,29650,33350,37050,40050,43000,45950,48950,62250,71150,80050,88900,96050,103150,110250,117350,2709399999,Meeker County
2709599999,27,95,METRO33460N27095,"Mille Lacs County, MN HUD Metro FMR Area",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2709599999,Mille Lacs County
2709799999,27,97,NCNTY27097N27097,"Morrison County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2709799999,Morrison County
2709999999,27,99,NCNTY27099N27099,"Mower County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2709999999,Mower County
2710199999,27,101,NCNTY27101N27101,"Murray County, MN",25500,29150,32800,36400,39350,42250,45150,48050,61150,69900,78600,87350,94350,101350,108350,115300,2710199999,Murray County
2710399999,27,103,METRO31860M31860,"Mankato-North Mankato, MN MSA",27500,31400,35350,39250,42400,45550,48700,51850,65950,75350,84800,94200,101750,109250,116800,124350,2710399999,Nicollet County
2710599999,27,105,NCNTY27105N27105,"Nobles County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2710599999,Nobles County
2710799999,27,107,NCNTY27107N27107,"Norman County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2710799999,Norman County
2710999999,27,109,METRO40340M40340,"Rochester, MN HUD Metro FMR Area",32850,37550,42250,46900,50700,54450,58200,61950,78800,90050,101300,112550,121550,130550,139550,148600,2710999999,Olmsted County
2711199999,27,111,NCNTY27111N27111,"Otter Tail County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2711199999,Otter Tail County
2711399999,27,113,NCNTY27113N27113,"Pennington County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2711399999,Pennington County
2711599999,27,115,NCNTY27115N27115,"Pine County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2711599999,Pine County
2711799999,27,117,NCNTY27117N27117,"Pipestone County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2711799999,Pipestone County
2711999999,27,119,METRO24220M24220,"Grand Forks, ND-MN MSA",28700,32800,36900,40950,44250,47550,50800,54100,68800,78600,88450,98300,106150,114000,121850,129750,2711999999,Polk County
2712199999,27,121,NCNTY27121N27121,"Pope County, MN",25850,29550,33250,36900,39900,42850,45800,48750,62000,70850,79700,88550,95650,102750,109800,116900,2712199999,Pope County
2712399999,27,123,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2712399999,Ramsey County
2712599999,27,125,NCNTY27125N27125,"Red Lake County, MN",25900,29600,33300,36950,39950,42900,45850,48800,62100,70950,79800,88700,95750,102850,109950,117050,2712599999,Red Lake County
2712799999,27,127,NCNTY27127N27127,"Redwood County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2712799999,Redwood County
2712999999,27,129,NCNTY27129N27129,"Renville County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2712999999,Renville County
2713199999,27,131,NCNTY27131N27131,"Rice County, MN",30100,34400,38700,42950,46400,49850,53300,56700,72150,82450,92750,103100,111350,119550,127800,136050,2713199999,Rice County
2713399999,27,133,NCNTY27133N27133,"Rock County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2713399999,Rock County
2713599999,27,135,NCNTY27135N27135,"Roseau County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2713599999,Roseau County
2713799999,27,137,METRO20260M20260,"Duluth, MN-WI MSA",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2713799999,St. Louis County
2713999999,27,139,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2713999999,Scott County
2714199999,27,141,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2714199999,Sherburne County
2714399999,27,143,METRO33460N27143,"Sibley County, MN HUD Metro FMR Area",25850,29550,33250,36900,39900,42850,45800,48750,62000,70850,79700,88550,95650,102750,109800,116900,2714399999,Sibley County
2714599999,27,145,METRO41060M41060,"St. Cloud, MN MSA",26750,30550,34350,38150,41250,44300,47350,50400,64100,73250,82400,91550,98900,106200,113550,120850,2714599999,Stearns County
2714799999,27,147,NCNTY27147N27147,"Steele County, MN",27500,31400,35350,39250,42400,45550,48700,51850,65950,75350,84800,94200,101750,109250,116800,124350,2714799999,Steele County
2714999999,27,149,NCNTY27149N27149,"Stevens County, MN",27150,31000,34900,38750,41850,44950,48050,51150,65100,74400,83700,93000,100450,107900,115300,122750,2714999999,Stevens County
2715199999,27,151,NCNTY27151N27151,"Swift County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2715199999,Swift County
2715399999,27,153,NCNTY27153N27153,"Todd County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2715399999,Todd County
2715599999,27,155,NCNTY27155N27155,"Traverse County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2715599999,Traverse County
2715799999,27,157,METRO40340N27157,"Wabasha County, MN HUD Metro FMR Area",26600,30400,34200,37950,41000,44050,47100,50100,63750,72850,81950,91100,98350,105650,112950,120250,2715799999,Wabasha County
2715999999,27,159,NCNTY27159N27159,"Wadena County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2715999999,Wadena County
2716199999,27,161,NCNTY27161N27161,"Waseca County, MN",26250,30000,33750,37450,40450,43450,46450,49450,62900,71900,80900,89900,97050,104250,111450,118650,2716199999,Waseca County
2716399999,27,163,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",35000,40000,45000,50000,54000,58000,62000,66000,84000,96000,108000,120000,129600,139200,148800,158400,2716399999,Washington County
2716599999,27,165,NCNTY27165N27165,"Watonwan County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2716599999,Watonwan County
2716799999,27,167,NCNTY27167N27167,"Wilkin County, MN",25350,29000,32600,36200,39100,42000,44900,47800,60800,69500,78200,86900,93850,100800,107750,114700,2716799999,Wilkin County
2716999999,27,169,NCNTY27169N27169,"Winona County, MN",26500,30250,34050,37800,40850,43850,46900,49900,63500,72600,81650,90700,98000,105250,112500,119750,2716999999,Winona County
